TransactionID,Amount,PaymentMethod,Location,Device,TransactionDate,Fraud
TXN36248,87835,Credit Card,Firozabad,iPhone,2024-11-13,No
TXN36249,24189,UPI,Asansol,iPhone,2025-10-08,No
TXN36250,80231,Net Banking,Morena,iPhone,2026-01-11,Yes
TXN36251,64587,UPI,Guntur,Laptop,2025-08-27,No
TXN36252,10373,UPI,Kottayam,iPhone,2026-05-25,No
TXN36253,53075,Credit Card,Udupi,iPhone,2026-06-14,No
TXN36254,39221,Debit Card,Solapur,Laptop,2026-03-04,No
TXN36255,78319,UPI,Morena,Android,2026-03-31,No
TXN36256,2357,Credit Card,Visakhapatnam,Android,2026-01-19,No
TXN36257,92177,Debit Card,Ozhukarai,Android,2024-07-09,No
TXN36258,67494,Debit Card,Raurkela Industrial Township,Laptop,2026-05-22,No
TXN36259,92690,UPI,Aligarh,Android,2025-04-14,No
TXN36260,59616,Net Banking,Vellore,iPhone,2025-09-02,No
TXN36261,32848,Debit Card,Gandhinagar,Android,2024-08-12,No
TXN36262,43730,Net Banking,Warangal,iPhone,2026-04-19,No
TXN36263,3963,Debit Card,Anantapuram,Android,2025-05-31,No
TXN36264,98728,Net Banking,Begusarai,Laptop,2025-09-16,No
TXN36265,68117,Debit Card,Alappuzha,Android,2025-08-22,No
TXN36266,32582,Net Banking,Guwahati,Android,2024-09-08,No
TXN36267,27593,Debit Card,Morena,Laptop,2024-08-11,No
TXN36268,19150,Net Banking,Ramagundam,Android,2026-06-19,No
TXN36269,14975,UPI,Gopalpur,Android,2024-10-04,No
TXN36270,28802,Net Banking,Baranagar,iPhone,2026-01-17,No
TXN36271,32163,Net Banking,Nagpur,iPhone,2026-06-08,No
TXN36272,30549,Debit Card,Rajkot,iPhone,2024-10-25,No
TXN36273,30719,UPI,Avadi,Laptop,2025-06-23,No
TXN36274,11354,Debit Card,Phagwara,iPhone,2024-09-21,No
TXN36275,66109,Credit Card,Shivpuri,Android,2026-02-23,No
TXN36276,32203,UPI,South Dumdum,Android,2025-07-30,No
TXN36277,95920,UPI,Jodhpur,Laptop,2025-10-17,No
TXN36278,58358,Credit Card,Madanapalle,Laptop,2024-09-13,No
TXN36279,45423,Net Banking,South Dumdum,iPhone,2025-08-16,No
TXN36280,91795,Debit Card,Barasat,iPhone,2025-10-21,No
TXN36281,27562,Net Banking,Rajkot,iPhone,2025-11-30,No
TXN36282,31134,UPI,Tirupati,Android,2025-10-26,No
TXN36283,40683,UPI,Kanpur,Android,2025-06-12,No
TXN36284,32006,Debit Card,Bhiwani,Android,2024-09-11,No
TXN36285,98101,Net Banking,Bhilwara,Laptop,2024-07-11,No
TXN36286,68341,Net Banking,Gangtok,iPhone,2024-11-04,No
TXN36287,1400,Credit Card,Bareilly,iPhone,2025-03-21,No
TXN36288,24322,Debit Card,Orai,Android,2025-10-03,No
TXN36289,92211,Debit Card,Berhampore,Laptop,2025-07-11,No
TXN36290,66554,Credit Card,Lucknow,Laptop,2025-07-31,No
TXN36291,64377,Credit Card,Kishanganj,iPhone,2025-03-24,No
TXN36292,97543,Net Banking,Danapur,Android,2025-07-20,No
TXN36293,17393,Net Banking,Pali,Android,2025-03-15,No
TXN36294,87367,Debit Card,Avadi,iPhone,2025-12-12,No
TXN36295,60538,Net Banking,Chennai,Android,2025-12-20,No
TXN36296,40414,Credit Card,Surendranagar Dudhrej,iPhone,2024-12-03,No
TXN36297,66348,Debit Card,Ozhukarai,iPhone,2026-06-30,No
TXN36298,43350,Credit Card,Kakinada,Laptop,2024-08-25,No
TXN36299,5848,UPI,South Dumdum,iPhone,2025-06-19,No
TXN36300,11521,UPI,Bharatpur,Laptop,2025-09-07,No
TXN36301,62774,Net Banking,Vasai-Virar,iPhone,2025-06-05,No
TXN36302,13798,Debit Card,Mirzapur,iPhone,2026-02-08,No
TXN36303,31242,Net Banking,Thiruvananthapuram,Laptop,2025-10-08,No
TXN36304,57872,UPI,Madhyamgram,Android,2025-08-01,No
TXN36305,17930,Net Banking,Sultan Pur Majra,iPhone,2024-07-30,No
TXN36306,47115,Credit Card,Bijapur,iPhone,2025-05-31,No
TXN36307,64276,Credit Card,Shivpuri,iPhone,2025-05-10,No
TXN36308,42139,Debit Card,Navi Mumbai,iPhone,2026-05-04,No
TXN36309,67185,Net Banking,Srikakulam,Android,2024-07-23,No
TXN36310,43783,UPI,Shimoga,Laptop,2025-12-15,No
TXN36311,36043,Debit Card,Saharanpur,iPhone,2025-02-08,No
TXN36312,93427,Credit Card,Haridwar,iPhone,2025-11-26,No
TXN36313,23340,Debit Card,Bilaspur,iPhone,2026-02-10,No
TXN36314,10564,Debit Card,Chennai,Laptop,2026-05-14,No
TXN36315,53126,Credit Card,Salem,iPhone,2025-03-05,No
TXN36316,50895,Net Banking,Darbhanga,iPhone,2026-01-03,No
TXN36317,83206,Net Banking,Uluberia,Android,2026-06-21,No
TXN36318,44241,Debit Card,Ujjain,Android,2024-09-12,Yes
TXN36319,74291,Debit Card,Muzaffarnagar,iPhone,2025-03-16,No
TXN36320,65754,UPI,Ghaziabad,Laptop,2026-02-25,No
TXN36321,82318,Credit Card,Hospet,Android,2024-12-01,No
TXN36322,74407,Credit Card,Hosur,Laptop,2026-04-05,No
TXN36323,90541,UPI,Tenali,iPhone,2026-03-27,No
TXN36324,70939,Debit Card,Pondicherry,Android,2024-07-12,No
TXN36325,14475,Debit Card,Chinsurah,Laptop,2026-05-07,No
TXN36326,70907,Credit Card,Burhanpur,iPhone,2026-04-23,No
TXN36327,90955,UPI,Ujjain,Android,2026-02-02,No
TXN36328,35648,Debit Card,Hyderabad,Android,2025-06-09,No
TXN36329,69000,Debit Card,Kozhikode,Laptop,2024-08-07,No
TXN36330,98155,UPI,Parbhani,Laptop,2025-06-25,No
TXN36331,8427,Credit Card,Fatehpur,Laptop,2026-02-05,No
TXN36332,79297,Net Banking,Mira-Bhayandar,Laptop,2025-01-23,No
TXN36333,13707,UPI,Etawah,Android,2025-12-28,No
TXN36334,74283,Debit Card,Saharsa,iPhone,2026-06-08,No
TXN36335,47933,Credit Card,Delhi,Android,2024-09-14,No
TXN36336,4833,Credit Card,Ranchi,iPhone,2026-01-19,No
TXN36337,44661,Credit Card,Munger,iPhone,2025-02-13,No
TXN36338,91193,Net Banking,Tiruchirappalli,Laptop,2025-04-18,No
TXN36339,84329,Credit Card,Siliguri,iPhone,2025-11-18,No
TXN36340,32258,Net Banking,Raurkela Industrial Township,Laptop,2025-04-06,No
TXN36341,54960,Credit Card,Nellore,iPhone,2025-02-01,No
TXN36342,34210,Net Banking,Katihar,Android,2025-02-24,No
TXN36343,20130,UPI,Naihati,Laptop,2025-07-27,No
TXN36344,72957,Credit Card,Mumbai,Laptop,2024-10-31,No
TXN36345,77963,UPI,Hajipur,iPhone,2024-08-29,No
TXN36346,51051,Net Banking,Durg,Android,2026-06-15,No
TXN36347,96952,Net Banking,Satna,Laptop,2025-09-18,No
TXN36348,39132,Credit Card,Karimnagar,Android,2026-02-20,Yes
TXN36349,61539,Net Banking,Vijayawada,Laptop,2026-01-30,No
TXN36350,61322,Net Banking,Silchar,Laptop,2025-12-04,No
TXN36351,22294,Credit Card,Guna,Laptop,2025-09-27,No
TXN36352,43685,UPI,Nagpur,Laptop,2025-07-03,No
TXN36353,66064,Net Banking,Madurai,iPhone,2026-05-01,No
TXN36354,95706,Debit Card,Jalandhar,Laptop,2024-11-01,No
TXN36355,64667,UPI,Junagadh,Android,2026-04-29,No
TXN36356,67751,Credit Card,Kanpur,iPhone,2025-02-04,No
TXN36357,92063,Net Banking,Anantapuram,iPhone,2024-07-17,No
TXN36358,26001,Debit Card,Rourkela,iPhone,2026-06-04,No
TXN36359,34176,UPI,Haldia,Laptop,2024-10-19,No
TXN36360,76289,Debit Card,Bhagalpur,Android,2025-02-19,No
TXN36361,40660,Credit Card,Tiruppur,Android,2024-08-07,No
TXN36362,2267,Net Banking,Kulti,iPhone,2024-09-06,No
TXN36363,6059,Net Banking,Begusarai,Android,2026-01-18,Yes
TXN36364,96724,UPI,Panvel,iPhone,2024-10-11,No
TXN36365,22567,Net Banking,Jamnagar,iPhone,2025-05-12,No
TXN36366,65181,Net Banking,Sasaram,Laptop,2025-01-12,No
TXN36367,59756,Credit Card,Bidhannagar,Laptop,2026-04-21,No
TXN36368,4088,UPI,Srikakulam,Android,2026-01-24,No
TXN36369,88070,Debit Card,Jhansi,Laptop,2025-09-06,No
TXN36370,13949,Debit Card,Faridabad,Android,2026-02-04,No
TXN36371,50001,Net Banking,Orai,Android,2025-12-16,No
TXN36372,77897,UPI,Jaunpur,Laptop,2026-02-25,No
TXN36373,42028,Credit Card,Tumkur,Android,2026-06-04,No
TXN36374,35111,Net Banking,Bhilai,Laptop,2025-10-04,No
TXN36375,70279,Debit Card,Mehsana,Android,2024-09-28,No
TXN36376,74597,Debit Card,North Dumdum,Android,2025-08-18,No
TXN36377,56215,Debit Card,Rourkela,Laptop,2026-06-08,No
TXN36378,99412,UPI,Siwan,Android,2026-04-20,No
TXN36379,72755,Net Banking,Malegaon,iPhone,2025-01-26,No
TXN36380,64112,UPI,Bulandshahr,Android,2026-01-10,No
TXN36381,9830,Credit Card,Junagadh,Android,2025-08-16,No
TXN36382,61665,UPI,Hapur,Android,2024-11-08,No
TXN36383,15191,UPI,Tadepalligudem,Laptop,2024-07-22,No
TXN36384,87706,Net Banking,Ulhasnagar,Android,2024-12-26,No
TXN36385,14875,Net Banking,Tadepalligudem,Laptop,2026-01-28,No
TXN36386,55163,UPI,Ichalkaranji,iPhone,2026-03-06,No
TXN36387,87129,Debit Card,Nandyal,iPhone,2024-07-15,No
TXN36388,79451,Debit Card,Ulhasnagar,iPhone,2024-07-17,No
TXN36389,21744,UPI,Bareilly,Android,2025-10-08,No
TXN36390,82430,Net Banking,Lucknow,Android,2026-05-05,No
TXN36391,77028,Debit Card,Rajahmundry,Android,2025-08-09,No
TXN36392,96652,Net Banking,Katihar,iPhone,2024-08-28,No
TXN36393,79920,Net Banking,Dhanbad,iPhone,2026-07-01,No
TXN36394,70797,UPI,Sultan Pur Majra,Laptop,2025-12-25,No
TXN36395,93063,Debit Card,Aurangabad,Laptop,2024-11-08,No
TXN36396,82430,UPI,Raichur,iPhone,2026-06-21,No
TXN36397,55490,Net Banking,Kozhikode,Laptop,2025-06-09,No
TXN36398,65191,Net Banking,Salem,Laptop,2025-07-06,No
TXN36399,93143,Debit Card,Gorakhpur,Android,2025-08-24,No
TXN36400,59033,UPI,Orai,iPhone,2025-01-05,No
TXN36401,88680,Credit Card,Bhind,iPhone,2024-11-01,No
TXN36402,89396,Debit Card,Ambattur,iPhone,2025-06-21,No
TXN36403,99095,Debit Card,Allahabad,iPhone,2026-03-10,No
TXN36404,94761,UPI,Bihar Sharif,Laptop,2025-05-13,No
TXN36405,74182,UPI,Anand,iPhone,2025-11-14,No
TXN36406,95553,Credit Card,Jamshedpur,Android,2026-04-15,No
TXN36407,95365,Credit Card,Firozabad,Android,2024-12-18,No
TXN36408,79730,Net Banking,Munger,Laptop,2026-03-29,No
TXN36409,98523,Credit Card,Moradabad,Android,2025-02-27,No
TXN36410,51660,Debit Card,Kirari Suleman Nagar,iPhone,2025-09-05,No
TXN36411,62402,Debit Card,Arrah,Laptop,2024-08-25,No
TXN36412,71617,UPI,Tadipatri,Android,2024-09-24,No
TXN36413,48412,Credit Card,Chennai,iPhone,2025-09-26,No
TXN36414,39579,Debit Card,Purnia,iPhone,2026-04-25,No
TXN36415,51401,Credit Card,Nagercoil,Android,2025-06-22,No
TXN36416,44887,Debit Card,Purnia,Android,2026-01-27,No
TXN36417,5690,Debit Card,Hazaribagh,iPhone,2026-01-03,No
TXN36418,63447,Debit Card,Gaya,Android,2025-03-06,No
TXN36419,23843,Debit Card,Ludhiana,Android,2025-03-16,No
TXN36420,90275,UPI,Darbhanga,iPhone,2026-05-04,No
TXN36421,91923,Net Banking,Hubli–Dharwad,Laptop,2024-12-31,No
TXN36422,10371,UPI,Phagwara,Laptop,2025-03-10,No
TXN36423,25147,UPI,Maheshtala,iPhone,2026-06-23,No
TXN36424,14932,Debit Card,Mehsana,Laptop,2025-09-06,No
TXN36425,51020,Net Banking,Kota,Laptop,2026-04-28,No
TXN36426,93201,Credit Card,Thoothukudi,iPhone,2025-09-15,No
TXN36427,30167,Credit Card,Dehradun,Android,2025-01-25,No
TXN36428,75526,UPI,Chandigarh,Android,2025-01-28,No
TXN36429,8710,UPI,Deoghar,Android,2025-06-01,No
TXN36430,56552,UPI,Bhagalpur,Android,2025-08-20,No
TXN36431,6089,Net Banking,Sultan Pur Majra,iPhone,2026-01-24,No
TXN36432,68805,Credit Card,Kochi,Android,2025-01-11,No
TXN36433,52983,Net Banking,Allahabad,iPhone,2024-10-05,No
TXN36434,81374,Net Banking,Anand,iPhone,2024-07-12,No
TXN36435,91890,Credit Card,Nandyal,iPhone,2025-11-10,No
TXN36436,88280,UPI,Rourkela,Android,2024-08-18,No
TXN36437,702,UPI,Mahbubnagar,Laptop,2025-07-23,No
TXN36438,63916,Net Banking,Gulbarga,iPhone,2025-01-06,No
TXN36439,50702,UPI,Vijayanagaram,Laptop,2024-09-19,No
TXN36440,3320,UPI,Singrauli,Android,2025-01-07,No
TXN36441,81797,Net Banking,Sambhal,Android,2026-04-26,No
TXN36442,1641,UPI,Giridih,Android,2025-04-17,No
TXN36443,95189,Debit Card,Raiganj,iPhone,2025-01-08,No
TXN36444,81679,UPI,Junagadh,iPhone,2026-04-23,No
TXN36445,13453,Net Banking,Bilaspur,Laptop,2026-05-14,No
TXN36446,4561,Debit Card,Sambalpur,Android,2024-10-29,No
TXN36447,42728,UPI,Shimoga,Android,2026-05-25,No
TXN36448,72462,Credit Card,Bellary,Android,2025-12-07,No
TXN36449,34135,Net Banking,Vellore,Android,2026-05-30,No
TXN36450,42135,Credit Card,Arrah,Android,2025-10-09,No
TXN36451,76513,Debit Card,Solapur,Android,2026-06-01,No
TXN36452,39498,Credit Card,Rampur,iPhone,2025-12-12,No
TXN36453,34387,Net Banking,Dehradun,Laptop,2025-06-15,No
TXN36454,1340,Credit Card,Katni,iPhone,2026-05-09,No
TXN36455,78770,Debit Card,Ludhiana,Android,2026-01-08,No
TXN36456,54230,Net Banking,Aurangabad,Android,2025-06-12,No
TXN36457,98871,UPI,Karaikudi,Laptop,2024-09-16,No
TXN36458,88749,UPI,Barasat,Laptop,2025-07-17,No
TXN36459,17680,Net Banking,Cuttack,Android,2024-11-03,No
TXN36460,94065,Debit Card,Nizamabad,Laptop,2025-10-21,No
TXN36461,6079,Net Banking,Udupi,Laptop,2026-02-14,No
TXN36462,26685,Credit Card,Ahmednagar,Laptop,2026-03-23,No
TXN36463,32930,UPI,Berhampur,iPhone,2024-10-06,No
TXN36464,13822,Credit Card,Rajkot,Android,2025-12-27,No
TXN36465,8925,UPI,Nandyal,Laptop,2026-06-29,No
TXN36466,96501,Net Banking,Ludhiana,iPhone,2025-02-16,No
TXN36467,16318,UPI,Sasaram,Android,2025-02-15,No
TXN36468,90096,Net Banking,Farrukhabad,Laptop,2025-07-24,No
TXN36469,57345,UPI,Panipat,Laptop,2025-06-26,No
TXN36470,78110,Credit Card,Muzaffarnagar,iPhone,2026-07-01,No
TXN36471,92000,Credit Card,Solapur,Android,2024-10-27,No
TXN36472,55788,Credit Card,Ramgarh,iPhone,2026-02-28,No
TXN36473,54939,Debit Card,Kavali,Android,2026-01-29,No
TXN36474,39132,Debit Card,Phagwara,iPhone,2026-03-24,No
TXN36475,94184,Credit Card,Bareilly,Android,2026-04-12,No
TXN36476,67931,Credit Card,Udaipur,iPhone,2025-10-11,No
TXN36477,66608,Debit Card,Gandhinagar,Laptop,2025-10-31,No
TXN36478,77242,Credit Card,Amaravati,iPhone,2026-06-20,No
TXN36479,84503,Net Banking,Kharagpur,iPhone,2026-05-27,No
TXN36480,48873,UPI,Indore,iPhone,2026-03-29,No
TXN36481,70321,Credit Card,Rajpur Sonarpur,iPhone,2026-05-13,No
TXN36482,75241,Net Banking,Ujjain,iPhone,2024-12-16,No
TXN36483,80284,Net Banking,Shahjahanpur,Laptop,2025-10-24,No
TXN36484,16182,Net Banking,Amroha,Laptop,2025-07-04,No
TXN36485,59474,Credit Card,Kakinada,Android,2026-03-27,No
TXN36486,87476,Debit Card,Dewas,Android,2025-07-28,No
TXN36487,80698,UPI,Bhilwara,Laptop,2026-01-27,No
TXN36488,85078,Net Banking,Medininagar,Laptop,2025-12-18,No
TXN36489,44069,Credit Card,Salem,Android,2024-08-30,No
TXN36490,81902,Debit Card,Sangli-Miraj & Kupwad,iPhone,2025-08-26,No
TXN36491,14129,UPI,Muzaffarpur,Android,2024-12-19,No
TXN36492,97180,Debit Card,Unnao,Laptop,2024-08-09,No
TXN36493,98374,Debit Card,Durgapur,iPhone,2026-06-20,No
TXN36494,52738,Credit Card,Vadodara,iPhone,2025-03-16,No
TXN36495,86725,UPI,Bokaro,Android,2025-08-12,No
TXN36496,67271,Debit Card,Mathura,Laptop,2024-07-07,No
TXN36497,91885,Debit Card,Hindupur,iPhone,2024-07-17,No
TXN36498,73972,UPI,Suryapet,iPhone,2024-11-05,No
TXN36499,83596,Debit Card,Siwan,Laptop,2025-10-05,No
TXN36500,9084,UPI,Darbhanga,iPhone,2025-03-18,No
TXN36501,72045,UPI,Sirsa,Laptop,2026-02-04,No
TXN36502,15538,Credit Card,Bhatpara,Laptop,2025-12-28,No
TXN36503,27428,Net Banking,Thanjavur,Laptop,2026-01-24,No
TXN36504,7275,Debit Card,Navi Mumbai,iPhone,2026-03-29,No
TXN36505,35967,Credit Card,Ramagundam,Android,2024-07-28,No
TXN36506,65172,UPI,Ghaziabad,iPhone,2025-08-30,No
TXN36507,11550,UPI,Ozhukarai,iPhone,2025-03-18,No
TXN36508,86723,Credit Card,Begusarai,Laptop,2026-02-13,No
TXN36509,21956,Debit Card,Nagercoil,Laptop,2025-08-30,No
TXN36510,54782,Credit Card,Visakhapatnam,iPhone,2024-11-30,No
TXN36511,49903,Net Banking,Howrah,iPhone,2025-11-22,No
TXN36512,84837,Net Banking,Kharagpur,Android,2025-10-02,No
TXN36513,595,Net Banking,Tezpur,Laptop,2025-04-18,No
TXN36514,36680,UPI,Jamalpur,iPhone,2025-06-18,No
TXN36515,92495,Credit Card,Ballia,Laptop,2026-02-05,No
TXN36516,6654,Credit Card,Bhopal,Laptop,2025-07-03,No
TXN36517,45888,Debit Card,Kollam,Laptop,2024-12-18,No
TXN36518,5048,Credit Card,Chapra,Laptop,2025-04-23,No
TXN36519,36191,UPI,Bettiah,Android,2025-06-05,No
TXN36520,20732,Debit Card,Dewas,Android,2025-07-29,No
TXN36521,48547,Credit Card,Berhampore,Laptop,2024-09-19,No
TXN36522,12180,Credit Card,Bardhaman,iPhone,2025-11-21,No
TXN36523,39523,Credit Card,Karaikudi,iPhone,2025-10-01,No
TXN36524,59781,UPI,Kavali,iPhone,2026-04-22,No
TXN36525,20557,UPI,Chapra,Laptop,2024-10-26,No
TXN36526,7435,Credit Card,New Delhi,iPhone,2024-08-03,No
TXN36527,96309,Debit Card,Agartala,Laptop,2025-03-17,No
TXN36528,92102,UPI,Bhubaneswar,iPhone,2024-07-20,No
TXN36529,3117,Credit Card,Guntur,Laptop,2025-09-19,No
TXN36530,29035,Debit Card,Davanagere,iPhone,2024-12-01,No
TXN36531,73905,UPI,Jabalpur,Laptop,2025-07-15,No
TXN36532,68568,UPI,Jamnagar,Android,2026-04-12,No
TXN36533,77343,Net Banking,Mangalore,Laptop,2025-08-13,No
TXN36534,59078,UPI,Panvel,Laptop,2026-03-18,No
TXN36535,27617,UPI,Dhule,Laptop,2024-09-30,No
TXN36536,6422,Credit Card,Burhanpur,iPhone,2026-03-25,No
TXN36537,32096,Net Banking,Vellore,Android,2024-11-06,No
TXN36538,40258,Net Banking,Yamunanagar,Laptop,2026-03-23,No
TXN36539,32091,Net Banking,Latur,Android,2026-02-24,No
TXN36540,20789,Net Banking,Kamarhati,iPhone,2025-09-07,No
TXN36541,26516,Net Banking,Machilipatnam,Android,2025-11-22,No
TXN36542,42396,Net Banking,Indore,Android,2026-03-03,No
TXN36543,53425,Credit Card,South Dumdum,iPhone,2026-03-14,No
TXN36544,73262,Debit Card,Karaikudi,Android,2026-01-16,No
TXN36545,28427,Credit Card,Hyderabad,Android,2024-12-26,No
TXN36546,94402,UPI,Raichur,Laptop,2025-05-26,No
TXN36547,80678,Net Banking,Faridabad,iPhone,2025-08-12,No
TXN36548,40166,Net Banking,Aurangabad,Laptop,2024-08-13,No
TXN36549,7367,Debit Card,Guntakal,iPhone,2025-01-02,No
TXN36550,15942,Debit Card,Bhiwandi,Android,2025-02-13,No
TXN36551,7264,UPI,Sirsa,iPhone,2025-07-10,No
TXN36552,40870,Debit Card,Shahjahanpur,iPhone,2024-09-19,No
TXN36553,31055,Debit Card,Singrauli,Android,2025-02-03,No
TXN36554,18646,UPI,Aligarh,Laptop,2026-04-07,No
TXN36555,22257,UPI,Latur,Android,2025-07-31,No
TXN36556,87097,Debit Card,Hazaribagh,Laptop,2026-01-20,No
TXN36557,46893,UPI,Amaravati,iPhone,2024-12-23,No
TXN36558,90765,Debit Card,Bathinda,Android,2025-01-09,No
TXN36559,38585,Net Banking,Bilaspur,Laptop,2024-09-19,No
TXN36560,72600,Debit Card,Karimnagar,iPhone,2025-11-26,No
TXN36561,10611,UPI,Naihati,Android,2024-10-28,No
TXN36562,88671,Credit Card,Chandrapur,Android,2024-10-25,No
TXN36563,88005,UPI,Darbhanga,Android,2025-01-15,No
TXN36564,19337,Net Banking,Ramagundam,Android,2025-04-05,No
TXN36565,18687,UPI,Baranagar,Laptop,2024-07-25,No
TXN36566,49080,Credit Card,Tadipatri,iPhone,2025-08-08,No
TXN36567,20407,UPI,Kanpur,Android,2025-04-19,No
TXN36568,26187,UPI,Gulbarga,iPhone,2025-07-13,No
TXN36569,89037,Debit Card,Thanjavur,iPhone,2025-10-23,No
TXN36570,39830,Credit Card,Ulhasnagar,Android,2026-03-09,No
TXN36571,81741,UPI,Morena,Android,2026-03-04,No
TXN36572,53298,Net Banking,Bikaner,Android,2024-09-05,No
TXN36573,29625,Debit Card,Bikaner,Laptop,2025-12-14,No
TXN36574,77668,Credit Card,Phagwara,iPhone,2024-08-24,No
TXN36575,27611,Debit Card,Belgaum,iPhone,2025-08-29,No
TXN36576,50612,UPI,Pimpri-Chinchwad,Android,2024-12-12,No
TXN36577,79459,Net Banking,Ambala,Laptop,2026-02-27,No
TXN36578,56257,Net Banking,Raebareli,Laptop,2026-03-23,No
TXN36579,62786,Net Banking,Bettiah,Android,2025-06-26,No
TXN36580,7959,Debit Card,Siliguri,Laptop,2024-08-31,No
TXN36581,21378,UPI,Kulti,iPhone,2024-10-05,No
TXN36582,285,Debit Card,Machilipatnam,Android,2024-07-05,No
TXN36583,97958,Net Banking,Durg,iPhone,2025-10-22,No
TXN36584,74068,Net Banking,Jhansi,Laptop,2024-12-06,No
TXN36585,53750,Credit Card,Eluru,Android,2025-01-02,No
TXN36586,98589,Net Banking,Secunderabad,iPhone,2026-05-14,No
TXN36587,47908,Net Banking,Etawah,iPhone,2025-07-02,No
TXN36588,66969,Credit Card,Haridwar,iPhone,2025-02-08,No
TXN36589,32450,Credit Card,Vasai-Virar,Android,2025-03-11,No
TXN36590,19714,UPI,Aurangabad,Android,2025-09-06,No
TXN36591,310,UPI,Madanapalle,Android,2025-12-12,No
TXN36592,93993,Net Banking,Aligarh,Laptop,2024-11-24,No
TXN36593,21203,Credit Card,Noida,Android,2024-11-01,No
TXN36594,71815,UPI,Hazaribagh,iPhone,2025-07-23,No
TXN36595,16826,Net Banking,Ujjain,Android,2025-05-10,No
TXN36596,97514,Net Banking,Tadipatri,iPhone,2026-02-25,No
TXN36597,86251,UPI,Dindigul,iPhone,2026-01-31,No
TXN36598,56859,Debit Card,Bardhaman,iPhone,2025-08-15,No
TXN36599,65100,UPI,Sagar,Laptop,2026-06-18,No
TXN36600,3999,Credit Card,Raichur,iPhone,2026-01-04,No
TXN36601,59766,Net Banking,Orai,Laptop,2026-04-10,No
TXN36602,47413,Credit Card,Katni,Laptop,2025-05-09,No
TXN36603,41178,Net Banking,Bhusawal,Laptop,2024-10-19,No
TXN36604,18330,Debit Card,Pallavaram,iPhone,2026-06-23,No
TXN36605,34044,Debit Card,Pallavaram,Android,2025-09-01,No
TXN36606,56086,Debit Card,Saharanpur,Android,2025-10-01,No
TXN36607,9585,UPI,Saharanpur,iPhone,2025-04-18,No
TXN36608,45458,UPI,North Dumdum,Android,2025-02-22,No
TXN36609,7930,Credit Card,Belgaum,Laptop,2025-07-30,No
TXN36610,57997,Net Banking,Sonipat,Android,2026-01-10,No
TXN36611,58694,Credit Card,Ozhukarai,iPhone,2025-08-25,No
TXN36612,15141,Debit Card,Sonipat,Laptop,2026-03-30,No
TXN36613,36258,Net Banking,Ozhukarai,iPhone,2025-03-21,No
TXN36614,19529,UPI,Amroha,Android,2025-08-26,No
TXN36615,87107,Net Banking,Sultan Pur Majra,iPhone,2025-02-07,No
TXN36616,26724,UPI,Miryalaguda,iPhone,2025-03-27,No
TXN36617,72295,Debit Card,Kadapa,Laptop,2026-02-28,No
TXN36618,38609,UPI,Kozhikode,iPhone,2025-12-20,No
TXN36619,21022,Net Banking,Allahabad,Android,2026-02-15,No
TXN36620,54142,Credit Card,Surat,Laptop,2025-02-17,No
TXN36621,64759,UPI,Saharanpur,Laptop,2025-03-01,No
TXN36622,96166,Net Banking,Bhagalpur,Laptop,2025-09-01,No
TXN36623,89228,Debit Card,Silchar,iPhone,2024-12-16,No
TXN36624,78963,UPI,Orai,iPhone,2026-01-28,No
TXN36625,18301,Debit Card,Jhansi,Android,2024-07-17,No
TXN36626,99610,UPI,Coimbatore,Laptop,2024-11-24,No
TXN36627,85335,Credit Card,Udupi,iPhone,2025-05-11,No
TXN36628,68659,Debit Card,Malegaon,Android,2026-06-30,No
TXN36629,19387,Debit Card,Khandwa,Android,2024-07-05,No
TXN36630,9923,Credit Card,Khandwa,iPhone,2025-12-26,No
TXN36631,1331,UPI,Gangtok,iPhone,2026-05-10,No
TXN36632,40042,UPI,Bangalore,Android,2024-10-08,No
TXN36633,19615,Credit Card,Dehri,Laptop,2025-08-29,No
TXN36634,17756,Debit Card,Sri Ganganagar,Laptop,2024-09-06,No
TXN36635,11093,Net Banking,Dewas,Android,2024-11-18,No
TXN36636,60304,Debit Card,Khandwa,Android,2025-03-31,No
TXN36637,84350,Debit Card,Mahbubnagar,iPhone,2025-02-12,No
TXN36638,85657,Debit Card,Kurnool,iPhone,2024-11-18,No
TXN36639,66424,Debit Card,Mangalore,iPhone,2025-08-03,No
TXN36640,90299,Credit Card,Mango,iPhone,2025-03-20,No
TXN36641,68705,Debit Card,Bahraich,Laptop,2026-05-05,No
TXN36642,62297,Net Banking,Imphal,Android,2026-01-29,No
TXN36643,64702,UPI,Noida,Android,2025-05-21,No
TXN36644,33490,Debit Card,Jamshedpur,iPhone,2025-05-06,No
TXN36645,58181,Credit Card,Bilaspur,iPhone,2024-07-27,No
TXN36646,96773,Debit Card,Rajkot,Android,2024-11-26,No
TXN36647,81596,UPI,Sirsa,Laptop,2025-02-25,No
TXN36648,35371,Debit Card,Mango,Laptop,2025-03-18,No
TXN36649,30078,UPI,Ambarnath,Laptop,2024-08-11,No
TXN36650,57790,UPI,Farrukhabad,iPhone,2025-12-17,No
TXN36651,36682,Net Banking,Mehsana,iPhone,2024-10-31,No
TXN36652,98512,Credit Card,Jhansi,Android,2024-09-25,No
TXN36653,27988,Credit Card,Secunderabad,Android,2025-12-04,No
TXN36654,77209,Credit Card,Gudivada,Laptop,2025-09-25,No
