ProductID,StoreID,Stock,ReorderLevel,DamagedStock,LostStock
155,S025,129,36,1,6
155,S026,479,46,6,10
155,S027,386,70,13,1
155,S028,370,22,15,9
155,S029,472,48,15,6
155,S030,76,67,5,3
155,S031,378,39,13,3
155,S032,152,61,11,8
155,S033,294,67,4,8
155,S034,310,48,14,8
155,S035,385,73,6,8
155,S036,92,22,8,7
155,S037,287,57,8,10
155,S038,432,51,15,8
155,S039,490,34,6,3
155,S040,143,55,0,3
155,S041,226,77,13,5
155,S042,128,41,6,1
155,S043,335,79,13,10
155,S044,153,47,4,0
155,S045,59,25,7,3
155,S046,182,68,8,4
155,S047,303,78,10,4
155,S048,276,72,13,10
155,S049,484,74,3,5
155,S050,386,73,1,8
156,S001,344,52,14,2
156,S002,348,24,15,9
156,S003,486,66,14,5
156,S004,460,45,12,5
156,S005,72,43,5,5
156,S006,99,67,8,10
156,S007,110,62,0,2
156,S008,129,62,1,7
156,S009,327,72,1,2
156,S010,88,67,9,2
156,S011,119,48,8,1
156,S012,452,64,11,7
156,S013,148,45,1,6
156,S014,211,68,6,0
156,S015,498,44,5,2
156,S016,108,46,14,8
156,S017,210,30,3,0
156,S018,397,50,7,3
156,S019,64,75,12,0
156,S020,316,57,4,5
156,S021,236,41,7,7
156,S022,239,28,4,5
156,S023,401,71,12,10
156,S024,396,74,15,3
156,S025,477,70,8,5
156,S026,416,41,4,6
156,S027,113,41,3,0
156,S028,410,36,7,4
156,S029,256,51,11,2
156,S030,382,21,15,2
156,S031,210,65,3,8
156,S032,371,48,5,2
156,S033,192,45,13,10
156,S034,160,60,10,5
156,S035,178,76,0,5
156,S036,479,22,5,9
156,S037,82,53,6,7
156,S038,463,39,9,10
156,S039,247,45,14,5
156,S040,489,58,4,7
156,S041,381,80,11,2
156,S042,194,68,5,5
156,S043,365,39,14,10
156,S044,390,28,8,5
156,S045,438,45,4,7
156,S046,416,63,9,0
156,S047,113,61,1,10
156,S048,438,72,5,6
156,S049,366,66,6,4
156,S050,344,42,4,10
157,S001,77,76,11,5
157,S002,253,33,2,4
157,S003,290,72,10,3
157,S004,74,77,0,7
157,S005,296,39,0,7
157,S006,108,60,15,2
157,S007,68,32,3,10
157,S008,402,25,3,2
157,S009,487,72,2,6
157,S010,490,20,2,8
157,S011,275,42,1,0
157,S012,450,67,8,6
157,S013,165,28,8,9
157,S014,242,20,4,10
157,S015,225,76,0,1
157,S016,193,49,1,9
157,S017,349,72,11,8
157,S018,484,44,13,10
157,S019,76,74,6,4
157,S020,425,27,11,10
157,S021,336,34,12,8
157,S022,260,41,10,9
157,S023,443,35,6,9
157,S024,304,50,10,1
157,S025,489,41,9,3
157,S026,304,31,9,9
157,S027,298,36,5,3
157,S028,80,43,2,4
157,S029,166,65,5,9
157,S030,395,78,3,9
157,S031,127,41,8,3
157,S032,165,38,3,9
157,S033,468,23,0,8
157,S034,193,47,5,5
157,S035,98,77,7,5
157,S036,290,22,5,7
157,S037,76,37,8,6
157,S038,274,52,4,1
157,S039,431,28,13,5
157,S040,293,54,13,6
157,S041,357,33,9,3
157,S042,234,25,15,1
157,S043,234,68,6,7
157,S044,118,45,9,2
157,S045,454,65,7,5
157,S046,387,73,1,8
157,S047,304,58,4,5
157,S048,283,64,10,5
157,S049,137,68,2,7
157,S050,445,44,8,2
158,S001,346,50,8,4
158,S002,302,63,6,7
158,S003,395,29,4,10
158,S004,457,79,2,4
158,S005,376,70,1,5
158,S006,126,37,12,3
158,S007,249,28,14,9
158,S008,110,41,5,0
158,S009,357,30,11,4
158,S010,62,73,2,4
158,S011,175,46,5,5
158,S012,286,30,12,9
158,S013,490,28,1,1
158,S014,401,57,13,7
158,S015,355,20,9,0
158,S016,190,34,4,0
158,S017,402,60,15,10
158,S018,149,24,7,5
158,S019,137,74,0,7
158,S020,130,73,4,5
158,S021,62,76,15,9
158,S022,220,41,7,5
158,S023,479,33,2,3
158,S024,295,44,8,6
158,S025,159,51,5,1
158,S026,264,39,14,7
158,S027,492,29,2,8
158,S028,322,40,1,1
158,S029,268,55,6,7
158,S030,329,43,2,5
158,S031,458,35,7,6
158,S032,121,50,11,2
158,S033,96,39,6,0
158,S034,303,27,12,1
158,S035,495,40,9,10
158,S036,81,37,5,7
158,S037,436,27,10,6
158,S038,278,52,13,9
158,S039,442,49,15,7
158,S040,67,56,3,4
158,S041,332,58,11,7
158,S042,198,28,4,0
158,S043,97,45,3,5
158,S044,95,67,12,10
158,S045,437,31,5,2
158,S046,198,43,6,6
158,S047,386,56,2,2
158,S048,465,34,7,3
158,S049,85,65,11,9
158,S050,366,58,8,2
159,S001,247,70,11,10
159,S002,380,62,12,8
159,S003,85,21,0,7
159,S004,468,71,2,7
159,S005,156,74,9,5
159,S006,393,60,10,8
159,S007,223,54,12,7
159,S008,231,50,10,8
159,S009,418,76,11,7
159,S010,87,28,3,9
159,S011,256,69,2,7
159,S012,221,23,4,5
159,S013,481,65,7,4
159,S014,300,53,6,8
159,S015,342,71,1,1
159,S016,245,29,10,4
159,S017,232,44,12,8
159,S018,128,79,8,2
159,S019,205,56,3,3
159,S020,177,28,8,6
159,S021,175,65,0,8
159,S022,170,62,14,3
159,S023,457,79,4,4
159,S024,401,67,12,3
159,S025,93,74,4,2
159,S026,404,30,8,9
159,S027,122,50,8,7
159,S028,255,31,9,6
159,S029,397,25,7,3
159,S030,113,47,6,3
159,S031,201,24,13,2
159,S032,268,32,10,3
159,S033,470,73,13,10
159,S034,387,48,4,9
159,S035,415,80,6,0
159,S036,334,72,14,9
159,S037,140,74,11,0
159,S038,306,47,11,2
159,S039,125,39,1,10
159,S040,471,68,9,2
159,S041,371,25,15,8
159,S042,89,39,1,10
159,S043,466,24,14,4
159,S044,484,57,4,0
159,S045,451,58,3,5
159,S046,79,67,3,7
159,S047,451,57,2,7
159,S048,425,72,15,3
159,S049,238,49,2,5
159,S050,329,44,11,4
160,S001,403,61,4,8
160,S002,70,80,2,1
160,S003,109,28,4,4
160,S004,296,23,10,7
160,S005,495,47,13,10
160,S006,322,33,14,1
160,S007,77,23,3,6
160,S008,495,56,0,8
160,S009,97,74,10,10
160,S010,455,70,7,10
160,S011,381,55,2,10
160,S012,56,71,9,7
160,S013,345,39,7,3
160,S014,168,55,2,7
160,S015,500,48,10,0
160,S016,140,32,14,2
160,S017,165,55,6,7
160,S018,473,74,11,4
160,S019,263,36,9,0
160,S020,246,47,6,7
160,S021,80,54,9,7
160,S022,111,49,9,8
160,S023,284,55,4,6
160,S024,55,60,14,6
160,S025,93,60,15,4
160,S026,463,47,6,6
160,S027,89,47,3,3
160,S028,97,74,8,3
160,S029,198,61,0,0
160,S030,430,64,13,5
160,S031,218,21,0,6
160,S032,96,80,8,10
160,S033,125,21,3,1
160,S034,399,55,5,8
160,S035,326,57,8,0
160,S036,255,27,2,4
160,S037,211,35,1,4
160,S038,474,36,2,5
160,S039,223,25,6,9
160,S040,415,27,11,6
160,S041,329,61,1,3
160,S042,455,40,0,4
160,S043,130,56,0,1
160,S044,51,22,3,10
160,S045,340,74,15,5
160,S046,316,25,0,5
160,S047,80,68,4,10
160,S048,214,62,2,1
160,S049,183,35,9,7
160,S050,471,22,3,5
161,S001,162,24,9,2
161,S002,147,31,9,9
161,S003,485,51,8,0
161,S004,417,47,5,4
161,S005,70,67,6,5
161,S006,340,22,7,7
161,S007,63,29,10,9
161,S008,211,44,0,9
161,S009,462,27,14,7
161,S010,356,55,4,9
161,S011,68,72,15,0
161,S012,493,66,14,6
161,S013,156,73,15,10
161,S014,480,30,11,5
161,S015,314,59,2,2
161,S016,197,26,2,3
161,S017,73,57,6,8
161,S018,305,39,1,1
161,S019,142,71,8,9
161,S020,95,36,15,2
161,S021,178,38,0,7
161,S022,115,33,9,4
161,S023,170,21,2,4
161,S024,269,60,10,8
161,S025,233,80,11,1
161,S026,249,45,8,7
161,S027,417,34,8,9
161,S028,432,62,8,0
161,S029,168,36,5,8
161,S030,439,52,1,8
161,S031,101,29,11,10
161,S032,102,35,11,5
161,S033,433,61,5,5
161,S034,387,43,3,8
161,S035,87,27,15,3
161,S036,88,70,0,6
161,S037,444,37,14,2
161,S038,94,44,15,0
161,S039,85,25,11,1
161,S040,301,22,6,4
161,S041,427,38,1,5
161,S042,99,20,1,4
161,S043,443,42,14,10
161,S044,105,20,3,5
161,S045,274,39,15,4
161,S046,397,44,14,0
161,S047,404,36,6,3
161,S048,378,42,15,3
161,S049,429,59,12,2
161,S050,247,25,6,1
162,S001,170,51,3,3
162,S002,132,63,4,5
162,S003,66,71,14,1
162,S004,119,66,10,9
162,S005,220,48,10,3
162,S006,469,34,5,8
162,S007,369,76,9,9
162,S008,348,55,1,9
162,S009,463,60,11,7
162,S010,409,55,8,6
162,S011,87,58,1,2
162,S012,160,53,2,1
162,S013,432,69,5,9
162,S014,331,46,0,4
162,S015,218,42,13,5
162,S016,326,36,15,5
162,S017,288,24,7,0
162,S018,250,26,10,3
162,S019,481,37,3,8
162,S020,392,50,1,6
162,S021,453,40,0,3
162,S022,389,27,1,8
162,S023,68,56,4,1
162,S024,159,20,9,9
162,S025,221,79,1,7
162,S026,55,72,4,6
162,S027,460,79,3,10
162,S028,337,63,11,9
162,S029,445,79,12,5
162,S030,384,48,0,5
162,S031,399,30,10,6
162,S032,101,47,14,0
162,S033,129,23,5,2
162,S034,329,55,2,6
162,S035,372,71,5,10
162,S036,306,29,1,5
162,S037,76,51,13,8
162,S038,75,28,12,7
162,S039,480,66,0,9
162,S040,433,32,15,10
162,S041,186,67,8,3
162,S042,69,25,9,7
162,S043,215,49,11,2
162,S044,150,26,9,1
162,S045,296,78,7,6
162,S046,274,78,2,2
162,S047,333,79,12,6
162,S048,209,63,12,0
162,S049,51,48,6,5
162,S050,192,33,5,2
163,S001,175,64,7,2
163,S002,79,74,2,3
163,S003,282,28,0,0
163,S004,360,31,15,10
163,S005,437,56,4,8
163,S006,303,22,11,0
163,S007,235,70,6,9
163,S008,388,79,9,2
163,S009,353,73,3,1
163,S010,447,22,9,5
163,S011,166,67,14,6
163,S012,295,49,14,3
163,S013,155,32,4,9
163,S014,148,74,2,10
163,S015,226,72,5,1
163,S016,287,57,11,9
163,S017,282,38,4,8
163,S018,279,53,0,9
163,S019,276,73,7,4
163,S020,77,41,2,6
163,S021,143,74,3,4
163,S022,442,70,4,4
163,S023,114,47,10,4
163,S024,121,24,11,4
163,S025,102,24,11,6
163,S026,294,42,6,10
163,S027,276,78,2,2
163,S028,215,38,12,10
163,S029,153,23,12,7
163,S030,114,26,2,7
163,S031,257,60,0,2
163,S032,381,41,15,10
163,S033,491,34,15,0
163,S034,97,60,2,8
163,S035,408,43,13,9
163,S036,135,74,8,9
163,S037,457,71,7,9
163,S038,111,23,7,2
163,S039,126,61,1,10
163,S040,490,45,7,0
163,S041,62,27,6,0
163,S042,230,69,12,9
163,S043,258,65,3,3
163,S044,89,74,13,3
163,S045,80,54,9,0
163,S046,252,62,6,2
163,S047,52,74,9,4
163,S048,108,56,7,7
163,S049,384,40,3,10
163,S050,104,46,4,3
164,S001,441,44,0,3
164,S002,382,32,11,6
164,S003,299,60,3,6
164,S004,346,71,9,1
164,S005,451,55,8,4
164,S006,133,71,5,5
164,S007,373,75,11,6
164,S008,213,50,12,8
164,S009,404,62,3,4
164,S010,82,63,13,5
164,S011,331,31,14,0
164,S012,267,56,2,2
164,S013,99,20,11,3
164,S014,487,20,7,1
164,S015,90,61,14,3
164,S016,168,37,14,4
164,S017,481,69,7,8
164,S018,61,49,8,6
164,S019,250,64,13,4
164,S020,307,52,11,10
164,S021,477,51,13,1
164,S022,182,49,2,4
164,S023,349,30,14,4
164,S024,202,61,3,1
164,S025,424,79,8,4
164,S026,96,26,12,0
164,S027,488,52,5,4
164,S028,126,73,10,1
164,S029,215,57,15,9
164,S030,81,60,9,5
164,S031,301,80,2,7
164,S032,235,34,14,10
164,S033,185,74,5,6
164,S034,200,47,8,9
164,S035,82,72,15,7
164,S036,258,37,6,4
164,S037,411,72,11,10
164,S038,367,42,0,3
164,S039,229,52,15,4
164,S040,310,65,2,1
164,S041,301,48,15,9
164,S042,411,37,10,8
164,S043,409,43,10,6
164,S044,127,79,6,5
164,S045,55,46,5,0
164,S046,455,50,2,2
164,S047,380,52,6,9
164,S048,450,36,1,9
164,S049,198,63,7,9
164,S050,186,30,3,9
165,S001,79,56,1,1
165,S002,115,48,15,10
165,S003,439,33,6,10
165,S004,100,77,15,5
165,S005,357,42,2,9
165,S006,500,62,13,7
165,S007,405,41,15,7
165,S008,430,28,3,0
165,S009,68,31,4,2
165,S010,393,46,2,8
165,S011,423,49,9,2
165,S012,490,63,15,9
165,S013,475,54,13,9
165,S014,70,58,10,2
165,S015,137,76,13,8
165,S016,116,20,11,3
165,S017,282,79,8,2
165,S018,133,76,6,0
165,S019,224,26,7,2
165,S020,488,53,5,9
165,S021,262,27,10,4
165,S022,216,45,3,10
165,S023,401,67,12,2
165,S024,224,25,12,10
165,S025,103,41,5,4
165,S026,364,49,5,2
165,S027,312,60,0,2
165,S028,135,25,7,10
165,S029,443,59,1,2
165,S030,269,70,9,4
165,S031,322,24,4,3
165,S032,221,29,1,3
165,S033,407,55,1,1
165,S034,397,52,1,0
165,S035,130,74,12,8
165,S036,237,61,3,0
165,S037,232,79,5,7
165,S038,405,70,7,10
165,S039,162,34,9,4
165,S040,211,46,13,1
165,S041,486,74,2,0
165,S042,269,31,14,4
165,S043,229,44,15,2
165,S044,368,52,7,8
165,S045,260,40,8,7
165,S046,100,26,1,4
165,S047,137,56,3,9
165,S048,90,68,11,5
165,S049,207,70,8,0
165,S050,141,28,10,6
166,S001,275,70,9,0
166,S002,345,55,15,8
166,S003,284,27,6,7
166,S004,264,32,3,6
166,S005,236,40,4,5
166,S006,185,32,11,3
166,S007,137,68,9,7
166,S008,483,49,4,7
166,S009,325,68,12,0
166,S010,304,33,8,8
166,S011,291,64,5,4
166,S012,324,39,12,8
166,S013,244,41,0,3
166,S014,147,75,15,10
166,S015,478,73,9,4
166,S016,233,69,2,5
166,S017,230,80,7,4
166,S018,81,20,10,2
166,S019,440,57,14,9
166,S020,498,26,12,2
166,S021,118,65,3,3
166,S022,419,20,0,9
166,S023,231,27,9,9
166,S024,495,75,10,10
166,S025,125,38,7,5
166,S026,267,74,1,9
166,S027,321,21,9,4
166,S028,428,66,15,0
166,S029,426,76,5,0
166,S030,339,44,5,1
166,S031,434,39,8,7
166,S032,412,42,10,1
166,S033,159,52,8,1
166,S034,214,43,3,8
166,S035,458,64,8,7
166,S036,79,32,2,2
166,S037,77,45,8,8
166,S038,270,31,10,0
166,S039,426,21,6,8
166,S040,306,42,3,7
166,S041,200,33,7,7
166,S042,431,77,12,4
166,S043,90,76,3,1
166,S044,199,37,4,0
166,S045,58,29,2,3
166,S046,461,75,13,8
166,S047,154,37,10,4
166,S048,79,68,0,3
166,S049,309,31,12,2
166,S050,75,75,13,10
167,S001,380,36,12,5
167,S002,133,25,15,9
167,S003,432,27,9,5
167,S004,318,43,0,2
167,S005,479,42,1,8
167,S006,408,69,2,0
167,S007,268,79,9,3
167,S008,131,75,0,0
167,S009,152,25,12,7
167,S010,342,43,12,4
167,S011,158,70,8,3
167,S012,491,74,9,6
167,S013,129,26,12,2
167,S014,468,48,1,10
167,S015,338,43,4,0
167,S016,328,39,0,4
167,S017,53,60,6,8
167,S018,94,24,10,2
167,S019,327,35,0,0
167,S020,89,68,14,8
167,S021,392,42,12,10
167,S022,362,26,11,1
167,S023,394,46,12,1
167,S024,165,52,7,2
167,S025,102,72,13,2
167,S026,141,38,1,2
167,S027,117,34,8,9
167,S028,261,27,0,10
167,S029,467,52,9,1
167,S030,234,20,7,3
167,S031,324,47,4,1
167,S032,261,42,0,6
167,S033,419,58,11,0
167,S034,135,75,9,0
167,S035,300,60,10,9
167,S036,152,32,5,6
167,S037,114,29,0,3
167,S038,353,75,11,3
167,S039,315,33,5,10
167,S040,324,58,6,3
167,S041,444,54,0,6
167,S042,209,55,2,7
167,S043,433,40,5,3
167,S044,241,27,6,5
167,S045,210,35,12,5
167,S046,318,51,3,9
167,S047,416,34,12,2
167,S048,207,37,4,1
167,S049,449,54,12,4
167,S050,231,72,11,3
168,S001,403,21,4,7
168,S002,182,23,12,0
168,S003,344,79,9,2
168,S004,67,52,0,0
168,S005,472,65,4,2
168,S006,166,26,6,8
168,S007,454,78,10,5
168,S008,328,48,0,4
168,S009,184,72,13,8
168,S010,252,65,2,2
168,S011,357,49,6,7
168,S012,481,65,5,9
168,S013,287,69,12,3
168,S014,284,59,13,7
168,S015,131,74,11,8
168,S016,83,66,10,4
168,S017,452,47,9,3
168,S018,289,48,1,2
168,S019,374,25,1,5
168,S020,138,32,12,8
168,S021,229,43,6,6
168,S022,214,74,9,9
168,S023,246,73,2,1
168,S024,302,74,6,0
168,S025,176,72,3,1
168,S026,448,45,5,8
168,S027,408,59,8,0
168,S028,260,38,5,9
168,S029,488,79,1,0
168,S030,409,42,14,8
168,S031,100,58,3,7
168,S032,149,73,1,9
168,S033,99,29,13,4
168,S034,146,34,10,1
168,S035,436,60,2,0
168,S036,366,34,5,7
168,S037,290,37,8,4
168,S038,177,45,9,8
168,S039,288,41,10,9
168,S040,357,47,6,0
168,S041,258,41,14,2
168,S042,453,51,12,2
168,S043,377,57,4,5
168,S044,197,66,3,7
168,S045,116,35,3,1
168,S046,323,45,0,0
168,S047,318,30,6,1
168,S048,54,40,12,1
168,S049,287,46,5,4
168,S050,386,66,0,0
169,S001,340,80,10,1
169,S002,391,39,4,8
169,S003,229,39,2,3
169,S004,267,34,13,5
169,S005,216,30,8,5
169,S006,367,62,1,10
169,S007,350,56,7,9
169,S008,310,55,7,2
169,S009,233,52,3,5
169,S010,140,37,13,10
169,S011,155,50,4,8
169,S012,234,48,9,8
169,S013,352,75,1,2
169,S014,97,42,10,3
169,S015,497,54,12,6
169,S016,113,50,13,3
169,S017,110,40,10,10
169,S018,363,59,4,4
169,S019,286,29,14,10
169,S020,347,69,5,5
169,S021,491,54,12,2
169,S022,395,78,1,0
169,S023,276,56,12,7
169,S024,257,54,8,7
169,S025,458,55,0,1
169,S026,265,21,3,1
169,S027,344,51,7,1
169,S028,269,64,6,8
169,S029,263,60,7,10
169,S030,472,50,6,5
169,S031,489,39,10,3
169,S032,436,21,5,5
169,S033,471,78,11,6
169,S034,480,45,5,4
169,S035,52,44,11,2
169,S036,455,51,11,4
169,S037,190,46,15,5
169,S038,144,22,8,4
169,S039,249,35,15,4
169,S040,50,20,11,0
169,S041,163,37,7,7
169,S042,227,63,4,8
169,S043,475,67,11,10
169,S044,431,58,3,6
169,S045,389,53,13,1
169,S046,89,29,12,6
169,S047,344,24,10,0
169,S048,426,44,9,10
169,S049,371,47,13,7
169,S050,263,37,2,0
170,S001,445,78,8,2
170,S002,425,77,0,1
170,S003,413,23,13,3
170,S004,71,30,9,6
170,S005,102,66,1,2
170,S006,203,57,0,8
170,S007,199,66,1,1
170,S008,55,33,15,5
170,S009,359,75,13,8
170,S010,458,58,4,7
170,S011,325,30,6,4
170,S012,63,47,0,5
170,S013,118,28,5,10
170,S014,266,36,1,9
170,S015,207,32,14,7
170,S016,288,29,1,5
170,S017,224,76,8,7
170,S018,345,31,8,7
170,S019,190,22,4,0
170,S020,324,69,3,6
170,S021,75,68,4,2
170,S022,344,31,9,1
170,S023,295,63,0,6
170,S024,272,56,9,9
170,S025,376,47,14,9
170,S026,296,59,15,4
170,S027,140,50,3,8
170,S028,439,69,7,2
170,S029,170,34,7,10
170,S030,390,76,2,0
170,S031,261,50,2,4
170,S032,318,59,1,1
170,S033,98,46,8,10
170,S034,150,71,6,5
170,S035,229,65,14,1
170,S036,87,80,12,9
170,S037,246,72,8,3
170,S038,414,79,3,4
170,S039,143,56,10,6
170,S040,422,53,14,7
170,S041,207,68,14,0
170,S042,447,32,3,4
170,S043,99,31,14,8
170,S044,115,26,0,6
170,S045,427,40,4,7
170,S046,471,28,0,5
170,S047,374,55,0,10
170,S048,212,46,6,6
170,S049,331,22,13,1
170,S050,326,62,0,1
171,S001,141,47,11,9
171,S002,382,53,12,10
171,S003,72,40,9,5
171,S004,155,59,2,7
171,S005,214,22,5,5
171,S006,226,80,15,7
171,S007,72,58,7,5
171,S008,408,20,14,10
171,S009,302,68,13,9
171,S010,118,79,4,10
171,S011,287,21,11,10
171,S012,165,52,5,2
171,S013,339,59,15,2
171,S014,457,60,5,3
171,S015,137,41,14,8
171,S016,472,54,10,2
171,S017,286,75,2,0
171,S018,290,32,14,8
171,S019,331,50,11,2
171,S020,329,31,7,4
171,S021,413,80,8,8
171,S022,387,32,7,4
171,S023,270,30,8,1
171,S024,277,55,15,0
171,S025,328,47,6,10
171,S026,241,52,1,10
171,S027,359,50,9,2
171,S028,374,53,0,9
171,S029,418,80,15,9
171,S030,389,76,0,1
171,S031,268,38,14,3
171,S032,354,38,4,9
171,S033,393,28,2,3
171,S034,352,30,15,2
171,S035,126,45,7,8
171,S036,452,54,11,1
171,S037,439,59,6,5
171,S038,368,69,4,3
171,S039,143,29,4,1
171,S040,487,41,0,0
171,S041,130,48,6,7
171,S042,253,30,14,9
171,S043,258,21,15,2
171,S044,105,41,10,6
171,S045,94,59,6,4
171,S046,271,60,7,1
171,S047,220,72,9,2
171,S048,105,71,6,8
171,S049,114,76,3,10
171,S050,492,21,0,10
172,S001,244,30,9,10
172,S002,154,65,12,10
172,S003,153,77,8,4
172,S004,99,61,14,6
172,S005,54,76,4,10
172,S006,142,80,15,7
172,S007,409,35,14,8
172,S008,238,37,5,9
172,S009,319,33,6,3
172,S010,475,20,8,2
172,S011,155,37,12,0
172,S012,471,37,7,3
172,S013,476,26,5,2
172,S014,305,22,9,5
172,S015,134,45,6,10
172,S016,55,21,12,6
172,S017,365,74,10,0
172,S018,254,63,15,5
172,S019,345,45,6,2
172,S020,431,56,10,3
172,S021,184,27,7,5
172,S022,381,71,3,8
172,S023,500,72,6,2
172,S024,485,76,5,0
172,S025,387,79,0,9
172,S026,125,61,15,9
172,S027,458,69,2,0
172,S028,305,37,5,2
172,S029,445,68,10,1
172,S030,496,63,13,8
172,S031,143,46,9,9
172,S032,162,48,9,10
172,S033,348,34,6,4
172,S034,404,30,4,5
172,S035,135,30,10,0
172,S036,190,55,4,10
172,S037,173,75,13,4
172,S038,218,49,3,4
172,S039,372,56,4,9
172,S040,460,39,2,10
172,S041,374,24,2,5
172,S042,403,56,2,2
172,S043,447,65,8,1
172,S044,94,56,1,2
172,S045,170,45,12,10
172,S046,173,78,3,8
172,S047,292,56,2,0
172,S048,71,80,10,4
172,S049,179,36,5,7
172,S050,326,33,13,3
173,S001,110,34,8,1
173,S002,366,23,14,9
173,S003,131,77,2,4
173,S004,408,76,8,10
173,S005,240,22,13,8
173,S006,241,75,11,3
173,S007,186,32,13,5
173,S008,486,75,3,1
173,S009,380,62,13,0
173,S010,333,30,3,8
173,S011,89,50,15,8
173,S012,342,60,9,10
173,S013,92,47,11,0
173,S014,98,38,15,8
173,S015,283,76,10,3
173,S016,76,60,1,7
173,S017,128,60,0,3
173,S018,487,71,15,7
173,S019,198,71,7,5
173,S020,475,43,7,6
173,S021,103,53,10,3
173,S022,128,52,0,7
173,S023,305,24,3,1
173,S024,216,51,2,1
173,S025,490,31,10,3
173,S026,193,36,10,6
173,S027,150,40,13,6
173,S028,457,60,8,7
173,S029,282,31,3,5
173,S030,193,57,0,7
173,S031,429,78,2,4
173,S032,283,38,12,10
173,S033,499,75,14,2
173,S034,51,53,2,9
173,S035,459,74,15,4
173,S036,56,45,5,5
173,S037,315,33,7,4
173,S038,99,33,6,7
173,S039,88,27,4,1
173,S040,169,59,8,4
173,S041,299,75,15,10
173,S042,237,27,5,2
173,S043,476,26,9,5
173,S044,74,51,9,2
173,S045,55,33,12,5
173,S046,315,50,2,1
173,S047,394,67,6,9
173,S048,298,47,1,10
173,S049,228,21,8,0
173,S050,337,79,6,10
174,S001,311,30,5,3
174,S002,109,76,13,2
174,S003,492,49,1,8
174,S004,246,24,5,8
174,S005,130,76,5,5
174,S006,256,53,0,3
174,S007,419,30,1,8
174,S008,209,34,2,0
174,S009,254,61,1,2
174,S010,96,29,5,3
174,S011,137,66,10,4
174,S012,208,43,6,8
174,S013,203,58,11,9
174,S014,285,41,6,10
174,S015,388,30,8,2
174,S016,166,20,6,10
174,S017,202,44,4,6
174,S018,447,70,0,2
174,S019,246,34,9,6
174,S020,307,60,9,10
174,S021,176,25,2,8
174,S022,364,34,8,8
174,S023,368,39,4,1
174,S024,363,54,5,10
174,S025,257,26,14,1
174,S026,295,80,13,6
174,S027,122,72,4,4
174,S028,489,48,4,5
174,S029,360,24,8,10
174,S030,261,24,4,10
174,S031,244,35,15,4
174,S032,90,74,0,8
174,S033,73,39,2,7
174,S034,366,73,2,7
174,S035,454,21,13,1
174,S036,114,53,11,1
174,S037,355,70,5,7
174,S038,136,22,2,3
174,S039,387,51,5,0
174,S040,52,41,8,0
174,S041,143,39,0,1
174,S042,383,58,6,0
174,S043,106,21,11,2
174,S044,388,38,14,8
174,S045,431,52,4,3
174,S046,182,24,14,3
174,S047,200,42,2,1
174,S048,82,36,1,4
174,S049,298,40,7,8
174,S050,294,28,6,7
175,S001,468,22,7,2
175,S002,303,23,13,8
175,S003,490,22,10,5
175,S004,128,67,13,7
175,S005,328,55,8,6
175,S006,76,60,14,6
175,S007,71,51,4,7
175,S008,230,41,11,7
175,S009,174,38,5,10
175,S010,162,55,13,9
175,S011,288,49,2,0
175,S012,407,22,3,1
175,S013,385,26,7,6
175,S014,370,79,9,5
175,S015,117,21,15,0
175,S016,162,80,13,1
175,S017,96,20,5,2
175,S018,422,44,6,3
175,S019,335,69,6,8
175,S020,431,29,15,4
175,S021,111,44,1,3
175,S022,356,36,2,1
175,S023,450,79,6,6
175,S024,185,53,15,10
175,S025,93,66,0,2
175,S026,111,37,5,2
175,S027,177,26,0,4
175,S028,387,44,14,1
175,S029,488,25,0,10
175,S030,140,71,14,0
175,S031,236,70,10,5
175,S032,286,24,7,3
175,S033,462,52,10,1
175,S034,70,49,7,3
175,S035,75,60,7,7
175,S036,166,36,7,0
175,S037,69,40,15,6
175,S038,384,21,15,8
175,S039,224,63,11,5
175,S040,265,63,5,0
175,S041,284,74,6,2
175,S042,211,39,0,5
175,S043,460,28,11,8
175,S044,112,56,6,7
175,S045,207,31,4,10
175,S046,204,67,15,4
175,S047,100,29,2,4
175,S048,465,66,13,9
175,S049,305,73,15,6
175,S050,299,44,2,5
176,S001,129,79,7,10
176,S002,51,62,11,2
176,S003,146,21,9,1
176,S004,326,74,14,1
176,S005,175,72,1,3
176,S006,98,27,1,1
176,S007,121,54,9,2
176,S008,494,78,10,3
176,S009,108,25,2,6
176,S010,362,77,14,3
176,S011,117,47,3,5
176,S012,386,63,3,3
176,S013,430,21,11,0
176,S014,410,64,1,2
176,S015,360,78,0,0
176,S016,69,72,0,0
176,S017,222,32,6,4
176,S018,443,72,0,3
176,S019,314,77,1,7
176,S020,411,41,11,6
176,S021,499,26,8,8
176,S022,292,27,11,6
176,S023,294,78,15,1
176,S024,412,77,12,7
176,S025,296,60,2,7
176,S026,236,30,15,9
176,S027,61,75,2,5
176,S028,85,65,8,9
176,S029,483,69,6,4
176,S030,125,39,9,7
176,S031,280,63,0,2
176,S032,126,23,2,2
176,S033,225,35,9,9
176,S034,50,36,14,9
176,S035,118,72,12,10
176,S036,72,27,10,3
176,S037,396,53,7,7
176,S038,276,62,3,5
176,S039,190,36,10,5
176,S040,148,79,12,1
176,S041,308,72,0,1
176,S042,493,23,11,8
176,S043,216,29,2,9
176,S044,290,28,8,6
176,S045,210,36,15,0
176,S046,469,76,14,5
176,S047,137,28,10,4
176,S048,409,59,12,10
