SaleID,CustomerID,ProductID,EmployeeID,StoreID,Date,Quantity,Price,Discount,Revenue,Profit,PaymentMode
SALE48676,793,25,EMP112,S027,2025-12-19,3,13554,5,38628.9,10607.22,Cash
SALE48677,378,194,EMP267,S024,2026-01-18,2,12230,20,19568.0,4661.94,Debit Card
SALE48678,6723,75,EMP241,S005,2025-02-08,4,14125,0,56500.0,18519.5,UPI
SALE48679,5064,109,EMP109,S037,2025-08-15,5,730,15,3102.5,1360.24,UPI
SALE48680,5764,132,EMP294,S014,2025-11-13,2,14783,10,26609.4,9051.34,UPI
SALE48681,9788,29,EMP260,S004,2026-04-12,5,9808,20,39232.0,16839.09,Net Banking
SALE48682,1419,104,EMP296,S017,2025-11-26,3,32486,20,77966.4,32504.37,Debit Card
SALE48683,2869,52,EMP016,S028,2025-11-19,4,16156,20,51699.2,14972.1,Credit Card
SALE48684,1168,61,EMP222,S043,2025-02-08,2,12859,10,23146.2,9265.56,Debit Card
SALE48685,9333,94,EMP218,S038,2026-03-17,5,28022,10,126099.0,37607.27,Credit Card
SALE48686,100,174,EMP165,S031,2025-12-23,3,37098,15,94599.9,31080.57,Credit Card
SALE48687,5730,190,EMP263,S008,2025-08-04,3,22568,5,64318.8,13312.63,Cash
SALE48688,829,185,EMP197,S029,2024-08-20,4,11059,10,39812.4,17849.99,Credit Card
SALE48689,2523,143,EMP226,S038,2024-12-31,5,27546,20,110184.0,40729.51,UPI
SALE48690,5027,76,EMP011,S046,2024-07-20,2,35012,0,70024.0,16146.71,UPI
SALE48691,7064,100,EMP069,S036,2025-11-22,5,49365,5,234483.75,82161.15,Credit Card
SALE48692,9182,192,EMP076,S028,2025-10-14,3,8333,5,23749.05,4989.92,UPI
SALE48693,9007,191,EMP251,S001,2024-10-07,3,17095,10,46156.5,10041.79,Net Banking
SALE48694,5411,57,EMP205,S013,2025-07-09,3,34490,10,93123.0,24387.98,Net Banking
SALE48695,154,20,EMP047,S047,2025-07-17,3,39361,15,100370.55,44688.89,Credit Card
SALE48696,9959,160,EMP052,S039,2024-07-04,4,1420,20,4544.0,919.33,Net Banking
SALE48697,6826,154,EMP005,S023,2025-10-20,1,21046,5,19993.7,5201.94,Net Banking
SALE48698,1714,58,EMP133,S026,2026-05-13,3,31499,10,85047.3,35809.8,Debit Card
SALE48699,1633,78,EMP114,S049,2026-04-18,4,6707,0,26828.0,10746.1,Net Banking
SALE48700,5020,25,EMP242,S005,2025-01-14,1,38216,5,36305.2,8874.71,Credit Card
SALE48701,7551,174,EMP204,S017,2025-10-24,5,14090,5,66927.5,20143.21,Cash
SALE48702,7051,17,EMP258,S019,2025-09-05,2,36012,0,72024.0,22176.77,Debit Card
SALE48703,2068,19,EMP060,S026,2024-09-19,1,45914,10,41322.6,13278.1,Net Banking
SALE48704,6607,3,EMP131,S031,2025-07-25,2,41114,15,69893.8,17927.87,Debit Card
SALE48705,588,138,EMP244,S018,2026-03-03,5,25650,0,128250.0,28593.31,Credit Card
SALE48706,5841,85,EMP273,S001,2026-07-02,5,23264,5,110504.0,26580.53,Credit Card
SALE48707,4781,100,EMP066,S014,2026-01-09,1,6098,10,5488.2,2021.47,Net Banking
SALE48708,6136,126,EMP123,S014,2025-02-15,5,28349,15,120483.25,42271.96,Cash
SALE48709,2545,4,EMP228,S009,2025-02-02,2,926,10,1666.8,396.85,Credit Card
SALE48710,3650,158,EMP133,S006,2025-05-24,3,43697,0,131091.0,27516.94,Net Banking
SALE48711,6266,192,EMP229,S039,2025-01-09,4,37286,10,134229.6,30906.03,Credit Card
SALE48712,4063,157,EMP073,S048,2026-01-21,3,2990,5,8521.5,3349.69,UPI
SALE48713,5692,154,EMP119,S019,2025-06-14,3,9038,20,21691.2,6150.35,Debit Card
SALE48714,7456,170,EMP118,S030,2025-04-20,4,36679,15,124708.6,25033.95,Net Banking
SALE48715,3322,98,EMP161,S037,2024-12-11,1,19090,15,16226.5,5606.59,Debit Card
SALE48716,2014,24,EMP129,S041,2026-06-07,3,30294,10,81793.8,21840.82,Credit Card
SALE48717,9475,44,EMP069,S023,2025-08-11,3,35895,10,96916.5,43022.56,Debit Card
SALE48718,2463,115,EMP098,S035,2025-04-23,3,1968,5,5608.8,2486.56,Net Banking
SALE48719,7540,7,EMP051,S010,2025-04-21,4,1118,10,4024.8,1786.16,Cash
SALE48720,9321,27,EMP299,S031,2026-03-28,1,29371,10,26433.9,9383.49,Cash
SALE48721,4359,85,EMP022,S006,2025-12-08,2,33467,0,66934.0,14450.28,Credit Card
SALE48722,8806,170,EMP023,S005,2024-07-06,3,34422,20,82612.8,28803.55,Cash
SALE48723,8913,19,EMP297,S007,2025-10-10,2,44125,20,70600.0,22535.06,UPI
SALE48724,3974,133,EMP254,S023,2025-12-03,3,31739,0,95217.0,27258.34,Debit Card
SALE48725,6635,167,EMP273,S019,2025-04-27,4,32976,0,131904.0,45672.33,Credit Card
SALE48726,1011,32,EMP073,S033,2025-01-18,1,16639,5,15807.05,5993.59,Debit Card
SALE48727,9921,58,EMP272,S038,2024-08-01,5,41100,15,174675.0,67535.86,UPI
SALE48728,3201,83,EMP092,S031,2025-02-24,1,22349,20,17879.2,6087.63,Debit Card
SALE48729,5793,183,EMP171,S023,2025-01-08,4,49423,20,158153.6,41621.44,Debit Card
SALE48730,9118,101,EMP133,S017,2024-07-04,4,15835,20,50672.0,15426.12,Net Banking
SALE48731,1627,59,EMP165,S004,2024-07-17,5,39883,0,199415.0,88082.73,UPI
SALE48732,9532,25,EMP126,S004,2024-11-04,3,43994,15,112184.7,43512.83,Credit Card
SALE48733,1375,155,EMP269,S015,2024-08-16,3,42754,0,128262.0,41383.02,Debit Card
SALE48734,1906,56,EMP121,S025,2024-12-21,3,21133,0,63399.0,26416.77,UPI
SALE48735,6797,37,EMP040,S011,2026-04-08,2,5580,5,10602.0,2767.43,Net Banking
SALE48736,472,145,EMP131,S033,2026-01-13,4,26081,15,88675.4,32513.31,Credit Card
SALE48737,6234,99,EMP293,S050,2025-03-06,5,49704,5,236094.0,67835.29,Credit Card
SALE48738,4935,94,EMP147,S035,2025-01-01,2,13834,20,22134.4,6076.51,Cash
SALE48739,7938,181,EMP180,S012,2026-05-05,3,34598,0,103794.0,45156.34,UPI
SALE48740,3454,139,EMP140,S016,2024-11-12,4,40443,20,129417.6,40751.83,Net Banking
SALE48741,9160,199,EMP129,S014,2026-06-05,1,48722,5,46285.9,10319.29,UPI
SALE48742,7344,15,EMP230,S006,2025-12-03,2,33807,0,67614.0,29627.64,Debit Card
SALE48743,8625,124,EMP128,S001,2026-05-18,1,49551,10,44595.9,14717.9,Debit Card
SALE48744,953,117,EMP219,S001,2026-03-22,4,26491,10,95367.6,30908.14,Net Banking
SALE48745,1102,199,EMP243,S037,2025-08-02,4,30637,5,116420.6,38520.66,Cash
SALE48746,9313,180,EMP292,S019,2025-06-24,5,27425,0,137125.0,48821.22,Cash
SALE48747,7869,142,EMP171,S046,2026-03-25,2,20064,15,34108.8,13978.54,Credit Card
SALE48748,6020,193,EMP297,S049,2025-07-23,1,21619,20,17295.2,7609.96,Net Banking
SALE48749,1381,140,EMP300,S046,2026-02-09,5,11343,5,53879.25,18418.85,UPI
SALE48750,2568,115,EMP154,S050,2025-03-23,4,13149,20,42076.8,12450.23,UPI
SALE48751,4486,10,EMP265,S019,2025-08-07,5,2972,20,11888.0,4225.78,Credit Card
SALE48752,2810,53,EMP178,S017,2024-12-21,4,28596,5,108664.8,37147.51,Net Banking
SALE48753,4880,62,EMP110,S012,2026-05-07,3,48368,10,130593.6,36241.32,Net Banking
SALE48754,8711,191,EMP077,S040,2024-10-12,2,49769,20,79630.4,34873.88,UPI
SALE48755,8505,172,EMP267,S045,2024-08-10,4,35942,10,129391.2,51940.28,Debit Card
SALE48756,2912,61,EMP015,S004,2025-11-15,2,5387,10,9696.6,2274.45,Net Banking
SALE48757,2435,144,EMP151,S018,2024-10-30,1,15011,20,12008.8,4888.76,Credit Card
SALE48758,5516,151,EMP207,S010,2024-09-19,3,2399,5,6837.15,2993.91,Credit Card
SALE48759,78,12,EMP293,S040,2025-10-03,1,13085,10,11776.5,3490.15,UPI
SALE48760,741,8,EMP211,S005,2025-07-25,3,11128,10,30045.6,11652.43,Credit Card
SALE48761,6548,143,EMP149,S016,2024-07-30,2,39015,0,78030.0,31201.23,Cash
SALE48762,7733,200,EMP025,S006,2026-07-02,4,38942,10,140191.2,49165.55,Cash
SALE48763,6241,148,EMP093,S010,2025-10-23,1,26322,10,23689.8,6628.31,Net Banking
SALE48764,6866,104,EMP080,S022,2025-08-29,4,3477,0,13908.0,3049.64,UPI
SALE48765,2616,58,EMP219,S025,2024-09-18,3,3330,5,9490.5,2435.89,Net Banking
SALE48766,3673,98,EMP111,S035,2025-10-03,1,9186,15,7808.1,1686.19,UPI
SALE48767,2168,196,EMP143,S033,2025-04-11,1,49539,15,42108.15,10817.62,Net Banking
SALE48768,2781,187,EMP006,S036,2024-12-14,5,2941,15,12499.25,3422.33,UPI
SALE48769,3082,106,EMP004,S010,2024-10-17,1,43126,0,43126.0,12580.19,Cash
SALE48770,7738,132,EMP116,S011,2024-10-02,3,8293,20,19903.2,6868.57,Credit Card
SALE48771,4757,53,EMP098,S020,2026-04-06,3,36328,0,108984.0,37871.86,Net Banking
SALE48772,604,50,EMP272,S011,2025-05-04,1,34801,20,27840.8,11049.09,Debit Card
SALE48773,7450,197,EMP181,S033,2024-10-20,3,25631,15,65359.05,16509.8,Credit Card
SALE48774,1883,47,EMP139,S023,2024-08-21,4,15137,10,54493.2,17068.8,UPI
SALE48775,1507,84,EMP055,S033,2025-06-29,2,35469,15,60297.3,17359.05,Cash
SALE48776,3547,172,EMP215,S026,2026-05-26,3,40407,20,96976.8,39060.68,Net Banking
SALE48777,3053,63,EMP011,S003,2026-03-10,3,34239,0,102717.0,38729.73,UPI
SALE48778,231,159,EMP176,S011,2026-04-09,3,6765,15,17250.75,6973.2,Net Banking
SALE48779,8376,101,EMP258,S012,2025-07-22,5,38762,20,155048.0,43079.41,Debit Card
SALE48780,475,104,EMP257,S023,2025-07-11,2,3592,15,6106.4,1823.13,Cash
SALE48781,7978,111,EMP084,S008,2026-06-19,1,5266,0,5266.0,1844.5,UPI
SALE48782,9059,158,EMP202,S006,2025-05-27,2,26602,5,50543.8,17095.54,Cash
SALE48783,8752,48,EMP043,S033,2025-01-25,2,44852,15,76248.4,23657.8,Cash
SALE48784,8852,114,EMP167,S004,2025-02-03,4,20105,15,68357.0,27836.82,Cash
SALE48785,2790,54,EMP160,S003,2024-09-09,1,36848,10,33163.2,12153.68,Net Banking
SALE48786,452,84,EMP259,S002,2026-02-22,1,20516,0,20516.0,7184.65,Cash
SALE48787,9601,40,EMP021,S028,2024-07-30,1,39520,20,31616.0,13470.49,Cash
SALE48788,980,130,EMP025,S033,2025-03-19,4,39857,20,127542.4,32012.17,UPI
SALE48789,3710,15,EMP035,S013,2026-05-19,5,37154,15,157904.5,53709.59,Net Banking
SALE48790,5110,113,EMP176,S003,2024-11-06,4,4511,10,16239.6,5310.26,Debit Card
SALE48791,5774,164,EMP263,S028,2025-12-06,2,25589,10,46060.2,19669.96,Net Banking
SALE48792,3028,116,EMP074,S025,2026-02-18,1,8623,0,8623.0,2392.98,Cash
SALE48793,4838,182,EMP115,S030,2025-10-26,4,34180,20,109376.0,29944.54,UPI
SALE48794,719,175,EMP020,S008,2025-08-21,3,18441,10,49790.7,15418.08,UPI
SALE48795,8872,161,EMP021,S039,2025-02-07,1,3820,10,3438.0,789.34,Debit Card
SALE48796,7224,29,EMP204,S004,2024-10-31,2,47726,15,81134.2,21176.45,Cash
SALE48797,7821,71,EMP068,S043,2025-10-06,4,22328,0,89312.0,35226.3,Cash
SALE48798,1298,53,EMP186,S046,2024-07-14,3,16745,5,47723.25,17244.8,Credit Card
SALE48799,8653,13,EMP111,S044,2025-12-16,2,11119,0,22238.0,4670.67,Credit Card
SALE48800,1784,4,EMP257,S020,2026-03-13,4,39830,20,127456.0,31768.04,Credit Card
SALE48801,8925,181,EMP081,S011,2025-05-27,4,4344,15,14769.6,6349.06,UPI
SALE48802,3455,164,EMP088,S036,2024-10-28,5,40121,5,190574.75,50084.27,Credit Card
SALE48803,2711,176,EMP200,S012,2024-12-09,4,37266,5,141610.8,53515.18,Debit Card
SALE48804,3477,84,EMP012,S041,2026-04-01,3,916,20,2198.4,873.22,Credit Card
SALE48805,800,77,EMP070,S022,2025-07-17,1,43045,5,40892.75,11912.57,Net Banking
SALE48806,2959,37,EMP213,S023,2025-07-03,4,18870,0,75480.0,26250.31,Credit Card
SALE48807,5819,123,EMP017,S010,2025-01-03,1,34040,10,30636.0,12442.84,Cash
SALE48808,1128,15,EMP251,S021,2024-10-10,2,16667,10,30000.6,11478.23,Net Banking
SALE48809,5975,173,EMP200,S027,2026-02-16,2,1385,0,2770.0,568.28,Net Banking
SALE48810,4894,190,EMP116,S029,2024-09-30,5,46596,5,221331.0,93347.71,Cash
SALE48811,435,98,EMP291,S043,2026-05-28,1,47160,15,40086.0,16656.59,Cash
SALE48812,4497,68,EMP174,S018,2024-07-26,4,24597,20,78710.4,20429.35,Cash
SALE48813,7353,98,EMP175,S044,2024-07-17,1,6194,15,5264.9,1748.59,Net Banking
SALE48814,1290,23,EMP037,S038,2026-03-19,3,42403,10,114488.1,23186.14,Credit Card
SALE48815,2705,146,EMP077,S040,2025-09-20,5,47627,20,190508.0,77493.77,Cash
SALE48816,7111,92,EMP214,S014,2026-02-16,2,10860,10,19548.0,7173.8,Debit Card
SALE48817,6240,135,EMP158,S033,2025-11-16,1,22305,0,22305.0,4481.51,Cash
SALE48818,7855,24,EMP246,S027,2025-07-18,2,12184,0,24368.0,8178.97,Net Banking
SALE48819,7478,32,EMP184,S010,2025-07-15,2,10292,10,18525.6,5364.07,Net Banking
SALE48820,1042,192,EMP004,S013,2025-01-29,4,39525,5,150195.0,32092.15,Cash
SALE48821,2848,43,EMP257,S024,2024-11-02,1,12390,15,10531.5,2392.25,Credit Card
SALE48822,8126,94,EMP199,S008,2026-03-04,3,15631,0,46893.0,20415.46,Debit Card
SALE48823,5912,95,EMP187,S015,2026-02-18,2,20491,20,32785.6,9365.93,Cash
SALE48824,2646,103,EMP029,S041,2025-07-10,2,41125,20,65800.0,19706.05,Debit Card
SALE48825,8733,29,EMP168,S016,2025-03-11,3,8776,5,25011.6,9340.43,UPI
SALE48826,3731,191,EMP094,S026,2025-10-07,5,24311,0,121555.0,43392.37,Credit Card
SALE48827,8605,85,EMP260,S031,2025-06-18,4,38307,10,137905.2,60769.96,Cash
SALE48828,5537,135,EMP093,S038,2025-11-12,2,38223,0,76446.0,31128.86,Credit Card
SALE48829,3575,93,EMP202,S046,2026-01-27,1,27756,0,27756.0,8208.98,Debit Card
SALE48830,8353,19,EMP222,S006,2025-05-27,3,25757,20,61816.8,15798.44,Debit Card
SALE48831,1814,163,EMP010,S047,2024-09-28,3,43070,20,103368.0,42661.03,Net Banking
SALE48832,5578,54,EMP002,S025,2026-05-03,5,2046,5,9718.5,4202.84,Net Banking
SALE48833,4627,72,EMP180,S046,2025-04-28,3,44339,0,133017.0,37599.04,UPI
SALE48834,139,196,EMP069,S003,2025-08-25,4,32502,0,130008.0,35050.91,UPI
SALE48835,6111,31,EMP021,S018,2025-05-19,1,35909,5,34113.55,14923.87,Credit Card
SALE48836,3947,155,EMP029,S023,2025-12-22,1,24872,15,21141.2,9236.97,Cash
SALE48837,1731,74,EMP229,S028,2025-08-03,5,34474,5,163751.5,52996.79,Credit Card
SALE48838,8451,171,EMP152,S002,2024-10-05,2,38425,10,69165.0,28102.32,Cash
SALE48839,2235,59,EMP286,S008,2025-02-24,5,48523,5,230484.25,78127.78,Net Banking
SALE48840,2081,54,EMP130,S009,2026-04-11,2,43063,20,68900.8,21731.72,UPI
SALE48841,7021,63,EMP166,S032,2025-07-02,5,2201,10,9904.5,2860.1,Debit Card
SALE48842,7181,21,EMP075,S029,2025-06-14,1,11049,10,9944.1,3317.33,Net Banking
SALE48843,8571,6,EMP120,S020,2024-07-22,1,18698,15,15893.3,5144.26,Cash
SALE48844,8670,114,EMP141,S038,2026-06-11,4,27697,10,99709.2,44109.97,Net Banking
SALE48845,918,24,EMP274,S036,2025-09-26,4,6488,0,25952.0,6946.22,UPI
SALE48846,635,24,EMP101,S019,2025-12-09,2,5882,20,9411.2,3878.54,Net Banking
SALE48847,6443,178,EMP132,S008,2025-10-02,1,13996,0,13996.0,3046.43,Credit Card
SALE48848,6001,17,EMP179,S042,2025-09-05,4,41336,15,140542.4,52249.84,Net Banking
SALE48849,5847,39,EMP286,S025,2025-05-01,3,36819,10,99411.3,42257.78,Credit Card
SALE48850,6895,196,EMP246,S038,2024-09-22,4,15633,15,53152.2,20450.96,Credit Card
SALE48851,7366,12,EMP215,S019,2025-08-05,2,23583,5,44807.7,17480.78,Credit Card
SALE48852,5184,104,EMP009,S008,2024-09-12,2,14393,0,28786.0,9040.73,Debit Card
SALE48853,9836,69,EMP156,S016,2025-03-29,2,21765,20,34824.0,8078.21,Net Banking
SALE48854,7493,34,EMP297,S015,2026-02-20,2,25288,0,50576.0,15228.14,Net Banking
SALE48855,5596,67,EMP239,S014,2025-11-09,4,16026,20,51283.2,16750.27,Credit Card
SALE48856,6441,194,EMP275,S030,2024-10-20,3,43412,15,110700.6,36037.71,Net Banking
SALE48857,1261,100,EMP049,S016,2025-11-06,4,13329,20,42652.8,17572.69,Credit Card
SALE48858,6010,186,EMP284,S028,2025-10-24,1,625,5,593.75,195.71,Cash
SALE48859,5806,50,EMP127,S028,2025-06-19,3,11959,0,35877.0,10496.37,Credit Card
SALE48860,3199,163,EMP166,S021,2024-10-05,5,12088,15,51374.0,16533.94,Net Banking
SALE48861,296,30,EMP083,S024,2025-06-27,1,29185,20,23348.0,6696.31,Credit Card
SALE48862,1345,195,EMP017,S049,2025-04-09,4,33248,5,126342.4,42893.12,Net Banking
SALE48863,4838,178,EMP207,S038,2025-02-24,3,4128,0,12384.0,3071.21,Debit Card
SALE48864,6261,155,EMP275,S038,2024-07-07,1,36658,0,36658.0,14325.95,Debit Card
SALE48865,8974,10,EMP031,S023,2026-06-26,5,8516,0,42580.0,14845.76,Debit Card
SALE48866,7749,192,EMP045,S044,2025-11-06,1,46582,15,39594.7,17806.31,Cash
SALE48867,2618,128,EMP128,S012,2024-12-31,2,23793,15,40448.1,10320.75,Cash
SALE48868,1224,128,EMP192,S013,2025-12-16,4,43331,15,147325.4,52121.69,Net Banking
SALE48869,5170,125,EMP121,S018,2025-02-20,2,12596,10,22672.8,5911.71,Credit Card
SALE48870,8088,56,EMP066,S044,2026-04-22,4,11912,20,38118.4,8871.56,Credit Card
SALE48871,5373,68,EMP163,S027,2024-11-15,3,4751,20,11402.4,4357.55,UPI
SALE48872,4858,80,EMP151,S043,2025-07-28,3,10279,20,24669.6,9060.07,Debit Card
SALE48873,7744,48,EMP013,S010,2025-03-24,4,4266,5,16210.8,3971.85,Net Banking
SALE48874,7953,41,EMP081,S050,2025-10-28,5,12197,0,60985.0,26589.46,Credit Card
SALE48875,887,21,EMP154,S006,2025-11-26,5,28735,0,143675.0,47255.47,Net Banking
SALE48876,7946,169,EMP202,S043,2025-06-20,2,2849,20,4558.4,1522.13,Debit Card
SALE48877,9279,34,EMP147,S005,2024-09-18,2,32869,20,52590.4,15184.08,Cash
SALE48878,4800,161,EMP114,S040,2025-04-14,2,45344,15,77084.8,27456.96,Cash
SALE48879,8524,55,EMP024,S003,2025-02-16,5,36906,10,166077.0,60775.41,Cash
SALE48880,6380,195,EMP016,S025,2026-04-04,1,5054,10,4548.6,1089.32,UPI
SALE48881,5846,35,EMP074,S041,2024-08-17,5,7215,15,30663.75,6593.46,Debit Card
SALE48882,2657,85,EMP086,S040,2026-03-26,3,27975,20,67140.0,18213.46,Net Banking
SALE48883,9087,161,EMP203,S001,2025-12-03,3,32052,5,91348.2,32178.55,Net Banking
SALE48884,3458,38,EMP123,S018,2025-10-25,5,25655,0,128275.0,30465.68,Net Banking
SALE48885,4976,139,EMP281,S024,2025-05-19,4,18561,5,70531.8,18832.98,Cash
SALE48886,105,178,EMP081,S015,2024-10-22,3,19495,20,46788.0,17837.97,Cash
SALE48887,1869,96,EMP181,S018,2026-03-22,5,48483,5,230294.25,87607.06,Net Banking
SALE48888,9037,192,EMP243,S010,2026-01-09,1,16728,10,15055.2,5134.76,UPI
SALE48889,2040,109,EMP038,S043,2025-03-20,3,25327,5,72181.95,26590.88,UPI
SALE48890,9064,21,EMP244,S035,2025-11-12,3,30647,20,73552.8,19965.73,UPI
SALE48891,9832,12,EMP077,S043,2024-08-10,5,49352,5,234422.0,68129.6,UPI
SALE48892,2498,143,EMP275,S044,2024-08-04,3,25847,15,65909.85,24167.0,Net Banking
SALE48893,5481,19,EMP110,S020,2025-01-21,4,34360,10,123696.0,27814.37,Credit Card
SALE48894,2125,25,EMP006,S011,2024-09-05,3,22470,5,64039.5,24551.22,Cash
SALE48895,845,197,EMP011,S017,2025-03-13,3,17199,15,43857.45,15858.94,Debit Card
SALE48896,2182,115,EMP077,S038,2025-01-24,2,35990,15,61183.0,20067.89,UPI
SALE48897,5792,135,EMP247,S048,2025-08-11,5,10220,10,45990.0,14554.65,UPI
SALE48898,5303,11,EMP224,S045,2024-07-29,4,21698,20,69433.6,25193.53,Cash
SALE48899,4403,138,EMP136,S022,2025-11-12,4,40754,10,146714.4,49565.86,Debit Card
SALE48900,2110,154,EMP197,S030,2026-01-08,1,5311,15,4514.35,1412.84,UPI
SALE48901,2835,196,EMP237,S008,2025-05-30,2,31873,10,57371.4,22412.61,UPI
SALE48902,6620,93,EMP293,S048,2024-08-01,1,45035,0,45035.0,12741.48,UPI
SALE48903,1039,57,EMP236,S041,2025-07-25,5,39596,5,188081.0,60288.62,Cash
SALE48904,2099,24,EMP132,S049,2025-11-12,4,38319,20,122620.8,38714.33,Net Banking
SALE48905,3224,106,EMP251,S016,2026-02-19,2,41801,5,79421.9,26248.03,Cash
SALE48906,946,104,EMP195,S014,2025-11-01,3,15568,0,46704.0,17637.01,Cash
SALE48907,5553,200,EMP028,S041,2025-11-04,4,22662,20,72518.4,15422.01,Debit Card
SALE48908,1397,196,EMP045,S028,2026-04-04,3,40276,15,102703.8,29902.77,Debit Card
SALE48909,7676,8,EMP151,S017,2026-05-01,1,34352,0,34352.0,15006.45,Credit Card
SALE48910,3457,182,EMP230,S016,2024-09-06,4,38890,10,140004.0,41914.11,UPI
SALE48911,4907,22,EMP020,S037,2026-02-25,5,15144,20,60576.0,25952.14,Credit Card
SALE48912,50,94,EMP108,S029,2025-07-26,1,21073,0,21073.0,8426.51,Debit Card
SALE48913,819,41,EMP273,S026,2025-02-07,4,36307,0,145228.0,48955.11,Debit Card
SALE48914,6649,143,EMP251,S013,2025-06-28,3,21883,10,59084.1,25821.57,Net Banking
SALE48915,1376,19,EMP241,S025,2026-02-21,1,4908,0,4908.0,1198.14,Debit Card
SALE48916,810,81,EMP188,S011,2025-09-29,3,46256,20,111014.4,38820.78,Credit Card
SALE48917,1328,137,EMP023,S030,2025-06-26,3,35886,5,102275.1,36778.19,Credit Card
SALE48918,8958,114,EMP216,S027,2024-08-17,5,42958,5,204050.5,70367.77,UPI
SALE48919,621,87,EMP093,S024,2026-04-09,2,19938,5,37882.2,16305.17,UPI
SALE48920,9339,77,EMP239,S006,2025-05-22,4,40247,5,152938.6,64904.05,Credit Card
SALE48921,5994,153,EMP073,S037,2025-10-24,1,24322,0,24322.0,7064.62,Debit Card
SALE48922,760,124,EMP228,S018,2025-01-16,3,34144,10,92188.8,25621.7,Credit Card
SALE48923,9111,51,EMP170,S022,2025-10-03,2,36495,20,58392.0,14022.95,Debit Card
SALE48924,4014,134,EMP185,S028,2025-11-15,5,41706,20,166824.0,71665.69,Credit Card
SALE48925,4302,194,EMP101,S017,2025-08-27,4,48213,5,183209.4,55177.0,Cash
SALE48926,1729,185,EMP285,S033,2026-06-05,2,33960,5,64524.0,28142.65,Cash
SALE48927,1446,189,EMP209,S031,2026-06-19,5,41091,0,205455.0,54531.27,UPI
SALE48928,6403,155,EMP269,S023,2026-04-12,3,6286,20,15086.4,5372.07,Cash
SALE48929,7344,188,EMP119,S035,2026-01-19,3,47540,0,142620.0,41053.11,Net Banking
SALE48930,4713,30,EMP298,S036,2025-09-20,2,15882,20,25411.2,7493.81,Debit Card
SALE48931,8610,119,EMP227,S024,2024-09-14,3,1859,5,5298.15,1494.26,UPI
SALE48932,5591,58,EMP256,S003,2026-04-05,3,27194,10,73423.8,27081.74,Credit Card
SALE48933,7140,168,EMP029,S016,2025-10-15,1,16969,15,14423.65,5820.86,Credit Card
SALE48934,3664,65,EMP231,S038,2025-07-24,5,11832,5,56202.0,17136.74,Credit Card
SALE48935,8243,51,EMP227,S046,2025-03-26,5,34102,5,161984.5,69202.28,UPI
SALE48936,7348,89,EMP006,S046,2026-06-28,4,24350,10,87660.0,32688.76,Net Banking
SALE48937,8192,134,EMP160,S016,2026-03-06,5,31125,15,132281.25,52324.84,Cash
SALE48938,8008,164,EMP042,S046,2025-09-25,2,2691,10,4843.8,1716.81,Cash
SALE48939,704,56,EMP052,S015,2025-11-19,3,31210,0,93630.0,30753.79,Credit Card
SALE48940,1129,159,EMP289,S029,2026-05-27,3,18094,0,54282.0,13975.81,Net Banking
SALE48941,3172,53,EMP064,S013,2025-07-28,5,4444,10,19998.0,6392.54,Cash
SALE48942,6401,183,EMP131,S035,2025-12-27,2,44988,10,80978.4,31541.79,Cash
SALE48943,4904,24,EMP121,S047,2024-09-26,3,462,15,1178.1,310.25,Credit Card
SALE48944,8908,72,EMP002,S022,2025-11-16,4,30581,10,110091.6,33403.35,Net Banking
SALE48945,6135,179,EMP131,S004,2024-12-08,3,12068,10,32583.6,12649.65,Credit Card
SALE48946,8431,134,EMP278,S004,2025-06-09,5,46500,10,209250.0,42230.29,Cash
SALE48947,5736,170,EMP283,S025,2025-01-08,1,5351,0,5351.0,2236.92,Credit Card
SALE48948,8941,42,EMP300,S037,2024-11-20,1,7722,5,7335.9,2718.4,Cash
SALE48949,1777,48,EMP281,S018,2024-12-19,5,42076,0,210380.0,70640.15,Credit Card
SALE48950,6710,136,EMP179,S026,2026-03-14,5,42498,10,191241.0,52365.2,Credit Card
SALE48951,8287,39,EMP030,S025,2025-09-25,3,2557,20,6136.8,1450.61,Cash
SALE48952,5158,2,EMP151,S038,2025-01-16,5,24540,20,98160.0,20030.29,Credit Card
SALE48953,1025,29,EMP155,S050,2024-09-25,2,25268,15,42955.6,18404.58,Debit Card
SALE48954,6541,167,EMP043,S027,2025-09-28,3,47118,10,127218.6,46964.86,Net Banking
SALE48955,3465,80,EMP108,S023,2024-12-01,1,19016,0,19016.0,6113.17,Net Banking
SALE48956,5156,48,EMP007,S001,2024-11-13,1,39835,5,37843.25,15785.83,Cash
SALE48957,379,160,EMP130,S023,2026-03-08,2,41506,0,83012.0,29200.59,Debit Card
SALE48958,3301,188,EMP029,S013,2024-11-21,4,26350,20,84320.0,32097.94,Net Banking
SALE48959,959,52,EMP051,S032,2024-11-22,5,19088,10,85896.0,34683.81,UPI
SALE48960,4876,172,EMP074,S006,2024-09-27,3,41727,15,106403.85,24540.05,Debit Card
SALE48961,3821,8,EMP242,S033,2024-12-06,3,7850,20,18840.0,6700.32,Credit Card
SALE48962,9545,79,EMP146,S009,2024-11-22,5,12467,10,56101.5,15233.15,Cash
SALE48963,4491,160,EMP266,S004,2025-04-26,2,47138,5,89562.2,17943.45,UPI
SALE48964,8145,169,EMP041,S043,2026-02-10,3,23486,15,59889.3,25446.48,Debit Card
SALE48965,2357,78,EMP060,S015,2026-07-01,5,43626,0,218130.0,48571.57,Debit Card
